STATISTIC,Statistic Label,TLIST(A1),Year,C04313V05092,Type of Expenditure on Education,UNIT,VALUE
CEPHA18C01,Government Expenditure on Education,1972,1972,150,Appropriations in Aid (deduct) - Primary Education,£,271000
CEPHA18C01,Government Expenditure on Education,1972,1972,160,Total Primary Education,£,31775000
CEPHA18C01,Government Expenditure on Education,1972,1972,170,Total Secondary Education,£,19026000
CEPHA18C01,Government Expenditure on Education,1972,1972,180,State funds - Technical (Vocational),£,11908000
CEPHA18C01,Government Expenditure on Education,1972,1972,190,Local rates - Technical (Vocational),£,1700000
CEPHA18C01,Government Expenditure on Education,1972,1972,200,Total Technical (Vocational),£,13608000
CEPHA18C01,Government Expenditure on Education,1972,1972,210,Total Universities and Colleges,£,10573000
CEPHA18C01,Government Expenditure on Education,1972,1972,220,Total Dublin Institute for Advanced Studies,£,236000
CEPHA18C01,Government Expenditure on Education,1972,1972,230,Total Science and Art,£,1838000
CEPHA18C01,Government Expenditure on Education,1972,1972,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1972,1972,250,Total Education Expenditure,£,83340000
CEPHA18C01,Government Expenditure on Education,1972,1972,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1972,1972,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1972,1972,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1972,1972,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1972,1972,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1972,1972,310,Residential Homes and Special Schools,£,752000
CEPHA18C01,Government Expenditure on Education,1972,1972,320,Other Government Departments,£,
CEPHA18C01,Government Expenditure on Education,1972,1972,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1972,1972,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1972,1972,350,Total Net Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,100,Administration,£,6867000
CEPHA18C01,Government Expenditure on Education,1973,1973,110,Teacher Training - Primary Education,£,867000
CEPHA18C01,Government Expenditure on Education,1973,1973,120,Teacher Salary - Primary Education,£,31449000
CEPHA18C01,Government Expenditure on Education,1973,1973,130,Teacher Pension - Primary Education,£,4152000
CEPHA18C01,Government Expenditure on Education,1973,1973,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,140,Miscellaneous - Primary Education,£,1319000
CEPHA18C01,Government Expenditure on Education,1973,1973,150,Appropriations in Aid (deduct) - Primary Education,£,393000
CEPHA18C01,Government Expenditure on Education,1973,1973,160,Total Primary Education,£,37394000
CEPHA18C01,Government Expenditure on Education,1973,1973,170,Total Secondary Education,£,23843000
CEPHA18C01,Government Expenditure on Education,1973,1973,180,State funds - Technical (Vocational),£,14807000
CEPHA18C01,Government Expenditure on Education,1973,1973,190,Local rates - Technical (Vocational),£,1742000
CEPHA18C01,Government Expenditure on Education,1973,1973,200,Total Technical (Vocational),£,16549000
CEPHA18C01,Government Expenditure on Education,1973,1973,210,Total Universities and Colleges,£,11890000
CEPHA18C01,Government Expenditure on Education,1973,1973,220,Total Dublin Institute for Advanced Studies,£,297000
CEPHA18C01,Government Expenditure on Education,1973,1973,230,Total Science and Art,£,2286000
CEPHA18C01,Government Expenditure on Education,1973,1973,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,250,Total Education Expenditure,£,99816000
CEPHA18C01,Government Expenditure on Education,1973,1973,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1973,1973,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1973,1973,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,310,Residential Homes and Special Schools,£,690000
CEPHA18C01,Government Expenditure on Education,1973,1973,320,Other Government Departments,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1973,1973,350,Total Net Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,100,Administration,£,7723000
CEPHA18C01,Government Expenditure on Education,1974,1974,110,Teacher Training - Primary Education,£,1094000
CEPHA18C01,Government Expenditure on Education,1974,1974,120,Teacher Salary - Primary Education,£,37022000
CEPHA18C01,Government Expenditure on Education,1974,1974,130,Teacher Pension - Primary Education,£,5911000
CEPHA18C01,Government Expenditure on Education,1974,1974,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,140,Miscellaneous - Primary Education,£,1573000
CEPHA18C01,Government Expenditure on Education,1974,1974,150,Appropriations in Aid (deduct) - Primary Education,£,402000
CEPHA18C01,Government Expenditure on Education,1974,1974,160,Total Primary Education,£,45198000
CEPHA18C01,Government Expenditure on Education,1974,1974,170,Total Secondary Education,£,28857000
CEPHA18C01,Government Expenditure on Education,1974,1974,180,State funds - Technical (Vocational),£,17667000
CEPHA18C01,Government Expenditure on Education,1974,1974,190,Local rates - Technical (Vocational),£,1762000
CEPHA18C01,Government Expenditure on Education,1974,1974,200,Total Technical (Vocational),£,19429000
CEPHA18C01,Government Expenditure on Education,1974,1974,210,Total Universities and Colleges,£,15823000
CEPHA18C01,Government Expenditure on Education,1974,1974,220,Total Dublin Institute for Advanced Studies,£,354000
CEPHA18C01,Government Expenditure on Education,1974,1974,230,Total Science and Art,£,2998000
CEPHA18C01,Government Expenditure on Education,1974,1974,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,250,Total Education Expenditure,£,121164000
CEPHA18C01,Government Expenditure on Education,1974,1974,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1974,1974,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1974,1974,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,310,Residential Homes and Special Schools,£,782000
CEPHA18C01,Government Expenditure on Education,1974,1974,320,Other Government Departments,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1974,1974,350,Total Net Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,100,Administration,£,12038000
CEPHA18C01,Government Expenditure on Education,1975,1975,110,Teacher Training - Primary Education,£,1720000
CEPHA18C01,Government Expenditure on Education,1975,1975,120,Teacher Salary - Primary Education,£,59015000
CEPHA18C01,Government Expenditure on Education,1975,1975,130,Teacher Pension - Primary Education,£,8852000
CEPHA18C01,Government Expenditure on Education,1975,1975,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,140,Miscellaneous - Primary Education,£,3894000
CEPHA18C01,Government Expenditure on Education,1975,1975,150,Appropriations in Aid (deduct) - Primary Education,£,562000
CEPHA18C01,Government Expenditure on Education,1975,1975,160,Total Primary Education,£,72919000
CEPHA18C01,Government Expenditure on Education,1975,1975,170,Total Secondary Education,£,48710000
CEPHA18C01,Government Expenditure on Education,1975,1975,180,State funds - Technical (Vocational),£,31126000
CEPHA18C01,Government Expenditure on Education,1975,1975,190,Local rates - Technical (Vocational),£,1849000
CEPHA18C01,Government Expenditure on Education,1975,1975,200,Total Technical (Vocational),£,32975000
CEPHA18C01,Government Expenditure on Education,1975,1975,210,Total Universities and Colleges,£,24045000
CEPHA18C01,Government Expenditure on Education,1975,1975,220,Total Dublin Institute for Advanced Studies,£,463000
CEPHA18C01,Government Expenditure on Education,1975,1975,230,Total Science and Art,£,3456000
CEPHA18C01,Government Expenditure on Education,1975,1975,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,250,Total Education Expenditure,£,195594000
CEPHA18C01,Government Expenditure on Education,1975,1975,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1975,1975,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1975,1975,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,310,Residential Homes and Special Schools,£,988000
CEPHA18C01,Government Expenditure on Education,1975,1975,320,Other Government Departments,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1975,1975,350,Total Net Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1976,1976,100,Administration,£,14102000
CEPHA18C01,Government Expenditure on Education,1976,1976,110,Teacher Training - Primary Education,£,2206000
CEPHA18C01,Government Expenditure on Education,1976,1976,120,Teacher Salary - Primary Education,£,70710000
CEPHA18C01,Government Expenditure on Education,1976,1976,130,Teacher Pension - Primary Education,£,12612000
CEPHA18C01,Government Expenditure on Education,1976,1976,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1976,1976,140,Miscellaneous - Primary Education,£,4201000
CEPHA18C01,Government Expenditure on Education,1976,1976,150,Appropriations in Aid (deduct) - Primary Education,£,680000
CEPHA18C01,Government Expenditure on Education,1976,1976,160,Total Primary Education,£,89049000
CEPHA18C01,Government Expenditure on Education,1976,1976,170,Total Secondary Education,£,61653000
CEPHA18C01,Government Expenditure on Education,1976,1976,180,State funds - Technical (Vocational),£,39479000
CEPHA18C01,Government Expenditure on Education,1976,1976,190,Local rates - Technical (Vocational),£,1893000
CEPHA18C01,Government Expenditure on Education,1976,1976,200,Total Technical (Vocational),£,41372000
CEPHA18C01,Government Expenditure on Education,1976,1976,210,Total Universities and Colleges,£,29706000
CEPHA18C01,Government Expenditure on Education,1976,1976,220,Total Dublin Institute for Advanced Studies,£,553000
CEPHA18C01,Government Expenditure on Education,1976,1976,230,Total Science and Art,£,5382000
CEPHA18C01,Government Expenditure on Education,1976,1976,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1976,1976,250,Total Education Expenditure,£,242923000
CEPHA18C01,Government Expenditure on Education,1976,1976,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1976,1976,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1976,1976,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1976,1976,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1976,1976,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1976,1976,310,Residential Homes and Special Schools,£,1106000
